utid,thread_name,process_name,ts,dur,state,blocked_function
481,binder:843_2,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337619780390,67220,R,
234,mali_apc_thread,mali_apc_thread,261337619791864,31454,Running,
234,mali_apc_thread,mali_apc_thread,261337619823318,33203,D,
5238,MediaCodec_loop,com.google.android.youtube,261337619847610,436564,R+,
481,binder:843_2,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337619847610,436564,Running,
234,mali_apc_thread,mali_apc_thread,261337619856521,26245,R,
234,mali_apc_thread,mali_apc_thread,261337619882766,20386,Running,
234,mali_apc_thread,mali_apc_thread,261337619903152,41951,D,
234,mali_apc_thread,mali_apc_thread,261337619945103,21688,R,
234,mali_apc_thread,mali_apc_thread,261337619966791,33325,Running,
234,mali_apc_thread,mali_apc_thread,261337620000116,42481,D,
234,mali_apc_thread,mali_apc_thread,261337620042597,21932,R,
234,mali_apc_thread,mali_apc_thread,261337620064529,19856,Running,
234,mali_apc_thread,mali_apc_thread,261337620084385,41911,D,
234,mali_apc_thread,mali_apc_thread,261337620126296,23112,R,
234,mali_apc_thread,mali_apc_thread,261337620149408,309693,Running,
481,binder:843_2,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337620284174,14976196,S,
5238,MediaCodec_loop,com.google.android.youtube,261337620284174,492716,Running,
234,mali_apc_thread,mali_apc_thread,261337620459101,4516,D,
234,mali_apc_thread,mali_apc_thread,261337620463617,36825,R,
234,mali_apc_thread,mali_apc_thread,261337620500442,290771,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261337620597488,382202,R,
317,sugov:4,sugov:4,261337620682408,43416,R,
9,kworker/u17:0,kworker/u17:0,261337620702956,58838,R,
317,sugov:4,sugov:4,261337620725824,15585,Running,
317,sugov:4,sugov:4,261337620741409,517252,S,
378,mali-gpuq-kthre,mali-gpuq-kthread,261337620756057,38086,R,
9,kworker/u17:0,kworker/u17:0,261337620761794,41504,Running,
5238,MediaCodec_loop,com.google.android.youtube,261337620776890,337199,S,
234,mali_apc_thread,mali_apc_thread,261337620791213,315071940,S,
378,mali-gpuq-kthre,mali-gpuq-kthread,261337620794143,47282,Running,
9,kworker/u17:0,kworker/u17:0,261337620803298,2392171,I,
378,mali-gpuq-kthre,mali-gpuq-kthread,261337620841425,160888,D,
5124,ExoPlayer:Playb,com.google.android.youtube,261337620979690,233154,Running,
378,mali-gpuq-kthre,mali-gpuq-kthread,261337621002313,29094,R,
378,mali-gpuq-kthre,mali-gpuq-kthread,261337621031407,290771,Running,
5238,MediaCodec_loop,com.google.android.youtube,261337621114089,73364,R,
5238,MediaCodec_loop,com.google.android.youtube,261337621187453,127076,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261337621212844,3622,S,
5124,ExoPlayer:Playb,com.google.android.youtube,261337621216466,59488,R,
317,sugov:4,sugov:4,261337621258661,35726,R,
5124,ExoPlayer:Playb,com.google.android.youtube,261337621275954,479981,Running,
317,sugov:4,sugov:4,261337621294387,19246,Running,
317,sugov:4,sugov:4,261337621313633,1510336,S,
5238,MediaCodec_loop,com.google.android.youtube,261337621314529,2059570,S,
378,mali-gpuq-kthre,mali-gpuq-kthread,261337621322178,245484,D,
5240,ExoPlayer:Simpl,com.google.android.youtube,261337621432042,100219,R,
5240,ExoPlayer:Simpl,com.google.android.youtube,261337621532261,1190511,Running,
316,sugov:0,sugov:0,261337621567458,28687,R,
378,mali-gpuq-kthre,mali-gpuq-kthread,261337621567662,50944,R,
316,sugov:0,sugov:0,261337621596145,35400,Running,
378,mali-gpuq-kthre,mali-gpuq-kthread,261337621618606,15218,Running,
316,sugov:0,sugov:0,261337621631545,979615,S,
378,mali-gpuq-kthre,mali-gpuq-kthread,261337621633824,198771,D,
5124,ExoPlayer:Playb,com.google.android.youtube,261337621755935,1020833,S,
378,mali-gpuq-kthre,mali-gpuq-kthread,261337621832595,45654,R,
378,mali-gpuq-kthre,mali-gpuq-kthread,261337621878249,36377,Running,
877,NodeLooperThrea,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,261337621911575,74585,R,
378,mali-gpuq-kthre,mali-gpuq-kthread,261337621914626,34343,D,
378,mali-gpuq-kthre,mali-gpuq-kthread,261337621948969,28279,R,
378,mali-gpuq-kthre,mali-gpuq-kthread,261337621977248,26123,Running,
877,NodeLooperThrea,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,261337621986160,489095,Running,
378,mali-gpuq-kthre,mali-gpuq-kthread,261337622003371,951620,S,
877,NodeLooperThrea,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,261337622475255,23032877,S,
6,decon0_kthread,decon0_kthread,261337622542068,36662,R,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337622571120,48625,R,
6,decon0_kthread,decon0_kthread,261337622578730,104044,Running,
316,sugov:0,sugov:0,261337622611160,29012,R,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337622619745,326986,Running,
316,sugov:0,sugov:0,261337622640172,190144,Running,
821,TimerDispatch,/system/bin/surfaceflinger,261337622678298,36459,R,
6,decon0_kthread,decon0_kthread,261337622682774,2332276,S,
821,TimerDispatch,/system/bin/surfaceflinger,261337622714757,185140,Running,
5240,ExoPlayer:Simpl,com.google.android.youtube,261337622722772,43591513,S,
5124,ExoPlayer:Playb,com.google.android.youtube,261337622776768,425578,R,
10,surfaceflinger,/system/bin/surfaceflinger,261337622797724,39428,R,
317,sugov:4,sugov:4,261337622823969,41260,R,
316,sugov:0,sugov:0,261337622830316,3197022,S,
822,app,/system/bin/surfaceflinger,261337622836176,40202,R,
10,surfaceflinger,/system/bin/surfaceflinger,261337622837152,1207601,Running,
766,bigo_worker_thr,bigo_worker_thread,261337622858759,112508,R,
317,sugov:4,sugov:4,261337622865229,27181,Running,
822,app,/system/bin/surfaceflinger,261337622876378,325968,Running,
317,sugov:4,sugov:4,261337622892410,568766,S,
821,TimerDispatch,/system/bin/surfaceflinger,261337622899897,16500813,S,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337622946731,3066243,D,
378,mali-gpuq-kthre,mali-gpuq-kthread,261337622954991,36377,R,
766,bigo_worker_thr,bigo_worker_thread,261337622971267,276204,Running,
378,mali-gpuq-kthre,mali-gpuq-kthread,261337622991368,250447,Running,
712,android.youtube,com.google.android.youtube,261337623041132,93628,R,
712,android.youtube,com.google.android.youtube,261337623134760,660075,Running,
9,kworker/u17:0,kworker/u17:0,261337623195469,39144,R,
822,app,/system/bin/surfaceflinger,261337623202346,988119,S,
5124,ExoPlayer:Playb,com.google.android.youtube,261337623202346,417440,Running,
9,kworker/u17:0,kworker/u17:0,261337623234613,35157,Running,
378,mali-gpuq-kthre,mali-gpuq-kthread,261337623241815,318179973,S,
766,bigo_worker_thr,bigo_worker_thread,261337623247471,2652263,D,
9,kworker/u17:0,kworker/u17:0,261337623269770,31362345,I,
5238,MediaCodec_loop,com.google.android.youtube,261337623374099,93343,R,
317,sugov:4,sugov:4,261337623461176,42562,R,
5238,MediaCodec_loop,com.google.android.youtube,261337623467442,65796,Running,
317,sugov:4,sugov:4,261337623503738,167033,Running,
1,BckgrndExec HP,/system/bin/surfaceflinger,261337623516392,50700,R,
5238,MediaCodec_loop,com.google.android.youtube,261337623533238,69336,S,
1,BckgrndExec HP,/system/bin/surfaceflinger,261337623567092,36418,Running,
5238,MediaCodec_loop,com.google.android.youtube,261337623602574,127848,Running,
1,BckgrndExec HP,/system/bin/surfaceflinger,261337623603510,2375040,S,
5124,ExoPlayer:Playb,com.google.android.youtube,261337623619786,48462,S,
5124,ExoPlayer:Playb,com.google.android.youtube,261337623668248,59041,R,
317,sugov:4,sugov:4,261337623670771,2492431,S,
5124,ExoPlayer:Playb,com.google.android.youtube,261337623727289,83211,Running,
5238,MediaCodec_loop,com.google.android.youtube,261337623730422,3782145,S,
5112,RenderThread,com.google.android.youtube,261337623736688,44719,R,
5112,RenderThread,com.google.android.youtube,261337623781407,284058,Running,
712,android.youtube,com.google.android.youtube,261337623794835,175496,S,
5124,ExoPlayer:Playb,com.google.android.youtube,261337623810500,9095948,S,
712,android.youtube,com.google.android.youtube,261337623970331,23275,R,
712,android.youtube,com.google.android.youtube,261337623993606,69417,Running,
4,binder:479_5,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261337623998000,46753,R,
5123,ExoPlayer:Frame,com.google.android.youtube,261337624000808,33040,R,
5123,ExoPlayer:Frame,com.google.android.youtube,261337624033848,129720,Running,
10,surfaceflinger,/system/bin/surfaceflinger,261337624044753,1394287,S,
4,binder:479_5,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261337624044753,1459554,Running,
712,android.youtube,com.google.android.youtube,261337624063023,66063680,S,
5112,RenderThread,com.google.android.youtube,261337624065465,310510905,S,
831,binder:477_4,/system/bin/surfaceflinger,261337624127517,32796,R,
831,binder:477_4,/system/bin/surfaceflinger,261337624160313,129761,Running,
5123,ExoPlayer:Frame,com.google.android.youtube,261337624163568,15571940,S,
822,app,/system/bin/surfaceflinger,261337624190465,41341,R,
822,app,/system/bin/surfaceflinger,261337624231806,91959,Running,
831,binder:477_4,/system/bin/surfaceflinger,261337624290074,9748901,S,
822,app,/system/bin/surfaceflinger,261337624323765,15263347,S,
6,decon0_kthread,decon0_kthread,261337625015050,53385,R,
6,decon0_kthread,decon0_kthread,261337625068435,274617,Running,
3,logd.writer,/system/bin/logd,261337625246576,819418,R,
8,VrrCtrl_Primary,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261337625291010,30517,R,
8,VrrCtrl_Primary,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261337625321527,45329,Running,
6,decon0_kthread,decon0_kthread,261337625343052,10812745,D,
8,VrrCtrl_Primary,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261337625366856,16772136,S,
10,surfaceflinger,/system/bin/surfaceflinger,261337625439040,65267,R,
4,binder:479_5,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261337625504307,2384359,S,
10,surfaceflinger,/system/bin/surfaceflinger,261337625504307,561687,Running,
12,android.hardwar,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,261337625774245,38086,R,
12,android.hardwar,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,261337625812331,195638,Running,
766,bigo_worker_thr,bigo_worker_thread,261337625899734,28035,R,
766,bigo_worker_thr,bigo_worker_thread,261337625927769,123739,Running,
1,BckgrndExec HP,/system/bin/surfaceflinger,261337625978550,42766,R,
12,android.hardwar,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,261337626007969,16641195,S,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337626012974,25839,R,
1,BckgrndExec HP,/system/bin/surfaceflinger,261337626021316,219564,Running,
316,sugov:0,sugov:0,261337626027338,23031,R,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337626038813,116862,Running,
316,sugov:0,sugov:0,261337626050369,42724,Running,
766,bigo_worker_thr,bigo_worker_thread,261337626051508,13531331,D,
10,surfaceflinger,/system/bin/surfaceflinger,261337626065994,13477417,S,
3,logd.writer,/system/bin/logd,261337626065994,117635,Running,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337626084548,156332,R,
316,sugov:0,sugov:0,261337626093093,17788737,S,
5159,binder:23019_5,com.google.android.youtube,261337626110875,54199,R,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337626155675,392008,S,
317,sugov:4,sugov:4,261337626163202,33529,R,
5159,binder:23019_5,com.google.android.youtube,261337626165074,163900,Running,
3,logd.writer,/system/bin/logd,261337626183629,15872395,S,
317,sugov:4,sugov:4,261337626196731,72794,Running,
1,BckgrndExec HP,/system/bin/surfaceflinger,261337626240880,13911499,S,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337626240880,356241,Running,
5138,binder:23019_4,com.google.android.youtube,261337626263503,31210,R,
317,sugov:4,sugov:4,261337626269525,569214,S,
5138,binder:23019_4,com.google.android.youtube,261337626294713,47444,Running,
5225,CodecLooper,com.google.android.youtube,261337626316319,28687,R,
5159,binder:23019_5,com.google.android.youtube,261337626328974,474935,S,
5138,binder:23019_4,com.google.android.youtube,261337626342157,16925375,S,
5225,CodecLooper,com.google.android.youtube,261337626345006,36946,Running,
5225,CodecLooper,com.google.android.youtube,261337626381952,17377767,S,
1052,GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337626408279,57861,R,
1052,GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337626466140,25553,Running,
1054,Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337626487991,109130,R,
1052,GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337626491693,16889934,S,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337626547683,37231,R,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337626584914,412232,Running,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337626597121,16580363,S,
1054,Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337626597121,425578,Running,
5159,binder:23019_5,com.google.android.youtube,261337626803909,49845,R,
317,sugov:4,sugov:4,261337626838739,39917,R,
5159,binder:23019_5,com.google.android.youtube,261337626853754,511352,Running,
317,sugov:4,sugov:4,261337626878656,25432,Running,
317,sugov:4,sugov:4,261337626904088,685709,S,
5215,binder:23019_9,com.google.android.youtube,261337626930618,66080,R,
5215,binder:23019_9,com.google.android.youtube,261337626996698,316325,Running,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337626997146,249471,S,
1054,Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337627022699,16438355,S,
5239,CodecLooper,com.google.android.youtube,261337627197789,99284,R,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337627246617,66406,R,
5239,CodecLooper,com.google.android.youtube,261337627297073,1285603,Running,
5215,binder:23019_9,com.google.android.youtube,261337627313023,283325,R+,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337627313023,283325,Running,
5159,binder:23019_5,com.google.android.youtube,261337627365106,17137777,S,
5238,MediaCodec_loop,com.google.android.youtube,261337627512567,98226,R,
317,sugov:4,sugov:4,261337627589797,46794,R,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261337627596348,11663330,S,
5215,binder:23019_9,com.google.android.youtube,261337627596348,171713,Running,
5238,MediaCodec_loop,com.google.android.youtube,261337627610793,40365,Running,
317,sugov:4,sugov:4,261337627636591,17171,Running,
5238,MediaCodec_loop,com.google.android.youtube,261337627651158,46956,S,
317,sugov:4,sugov:4,261337627653762,5295573,S,
1034,DisplayInfo,/vendor/bin/hw/android.hardware.sensors-service.multihal,261337627697219,35726,R,
5238,MediaCodec_loop,com.google.android.youtube,261337627698114,32715,R,
5238,MediaCodec_loop,com.google.android.youtube,261337627730829,60995,Running,
1034,DisplayInfo,/vendor/bin/hw/android.hardware.sensors-service.multihal,261337627732945,198120,Running,
5215,binder:23019_9,com.google.android.youtube,261337627768061,15243204,S,
5238,MediaCodec_loop,com.google.android.youtube,261337627791824,687500,S,
4,binder:479_5,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261337627888666,42399,R,
1034,DisplayInfo,/vendor/bin/hw/android.hardware.sensors-service.multihal,261337627931065,510824,S,
4,binder:479_5,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261337627931065,327515,Running,
866,drm-event-liste,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261337628176060,41463,R,
866,drm-event-liste,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261337628217523,134766,Running,
4,binder:479_5,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261337628258580,46183,S,
4,binder:479_5,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261337628304763,42521,R,
4,binder:479_5,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261337628347284,169068,Running,
866,drm-event-liste,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261337628352289,50916382,S,
1034,DisplayInfo,/vendor/bin/hw/android.hardware.sensors-service.multihal,261337628441889,37068,R,
1034,DisplayInfo,/vendor/bin/hw/android.hardware.sensors-service.multihal,261337628478957,173503,Running,
5238,MediaCodec_loop,com.google.android.youtube,261337628479324,35034,R,
5238,MediaCodec_loop,com.google.android.youtube,261337628514358,38777,Running,
4,binder:479_5,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261337628516352,12179362,S,
5238,MediaCodec_loop,com.google.android.youtube,261337628553135,4664958,S,
5239,CodecLooper,com.google.android.youtube,261337628582676,15784953,S,
